gigId,calendarEventId,calendarId,sourceCalendarName,venueSiteId,venueName,gigDate,startTime,endTime,status,address,location,summary,description,isPrivateEvent,isAllDay,sourceUrl,lastSeenAt,updatedAt
historical-2024-07-28-the-brew-kettle-brunswick-justdeedeemusic-live-the-brew-kettle-brunswick-35,historical-2024-07-28-the-brew-kettle-brunswick-justdeedeemusic-live-the-brew-kettle-brunswick-35,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Brew Kettle Brunswick,2024-07-28,,,COMPLETED,"5288 Center Rd, Brunswick, OH 44212","5288 Center Rd, Brunswick, OH 44212",JustDeeDeeMusic Live @ The Brew Kettle Brunswick,Imported from historical chronological events source row 35.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-02-wolf-wine-company-justdeedeemusic-live-wolf-wine-company-36,historical-2024-08-02-wolf-wine-company-justdeedeemusic-live-wolf-wine-company-36,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Wolf Wine Company,2024-08-02,,,COMPLETED,"50738 OH-113, Amherst, OH 44001","50738 OH-113, Amherst, OH 44001",JustDeeDeeMusic Live @ Wolf Wine Company,Imported from historical chronological events source row 36.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-03-the-pint-pie-works-justdeedeemuisc-live-the-pint-pie-works-37,historical-2024-08-03-the-pint-pie-works-justdeedeemuisc-live-the-pint-pie-works-37,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Pint & Pie Works,2024-08-03,,,COMPLETED,"1925 N Cleveland Massillon Rd, Akron, OH 44333","1925 N Cleveland Massillon Rd, Akron, OH 44333",JustDeeDeeMuisc Live @ The Pint & Pie Works,Imported from historical chronological events source row 37.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-09-tricky-tortoise-brewing-co-justdeedeemusic-live-tricky-tortoise-brewing-co-38,historical-2024-08-09-tricky-tortoise-brewing-co-justdeedeemusic-live-tricky-tortoise-brewing-co-38,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Tricky Tortoise Brewing Co.,2024-08-09,,,COMPLETED,"4057 Erie St, Willoughby, OH 44094","4057 Erie St, Willoughby, OH 44094",JustDeeDeeMusic Live @ Tricky Tortoise Brewing Co.,Imported from historical chronological events source row 38.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-10-the-cleveland-winery-vino-veritas-cellars-justdeedeemusic-live-the-cleveland-winery-vino-veritas-cellars-39,historical-2024-08-10-the-cleveland-winery-vino-veritas-cellars-justdeedeemusic-live-the-cleveland-winery-vino-veritas-cellars-39,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Cleveland Winery / Vino Veritas Cellars,2024-08-10,,,COMPLETED,"4103 Memphis Ave, Cleveland, OH 44109","4103 Memphis Ave, Cleveland, OH 44109",JustDeeDeeMusic Live @ The Cleveland Winery / Vino Veritas Cellars,Imported from historical chronological events source row 39.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-11-das-weinhaus-just-dee-dee-returns-to-das-weinhaus-with-originals-cover-40,historical-2024-08-11-das-weinhaus-just-dee-dee-returns-to-das-weinhaus-with-originals-cover-40,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-08-11,,,COMPLETED,"3232 Erhart Road, Litchfield, OH, United States, Ohio 44253","3232 Erhart Road, Litchfield, OH, United States, Ohio 44253",Just Dee Dee returns to Das Weinhaus with originals & cover!,Imported from historical chronological events source row 40.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-16-railroad-brewing-center-station-justdeedeemusic-live-railroad-brewing-center-station-41,historical-2024-08-16-railroad-brewing-center-station-justdeedeemusic-live-railroad-brewing-center-station-41,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Railroad Brewing Center Station,2024-08-16,,,COMPLETED,"820 Center Rd, Avon, OH 44011","820 Center Rd, Avon, OH 44011",JustDeeDeeMusic Live @ Railroad Brewing Center Station,Imported from historical chronological events source row 41.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-17-bascule-brewery-public-house-justdeedeemuisc-live-bascule-brewery-public-house-42,historical-2024-08-17-bascule-brewery-public-house-justdeedeemuisc-live-bascule-brewery-public-house-42,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Bascule Brewery and Public House,2024-08-17,,,COMPLETED,"1397 Colorado Ave, Lorain, OH 44052","1397 Colorado Ave, Lorain, OH 44052",JustDeeDeeMuisc Live @ Bascule Brewery and Public House,Imported from historical chronological events source row 42.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-17-day-dream-farm-winery-justdeedeemusic-live-day-dream-farm-winery-43,historical-2024-08-17-day-dream-farm-winery-justdeedeemusic-live-day-dream-farm-winery-43,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Day Dream Farm Winery,2024-08-17,,,COMPLETED,"5703 OH-166, Rock Creek, OH 44084","5703 OH-166, Rock Creek, OH 44084",JustDeeDeeMusic Live @ Day Dream Farm Winery,Imported from historical chronological events source row 43.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-21-debonne-vineyards-justdeedeemusic-live-debonne-vineyards-44,historical-2024-08-21-debonne-vineyards-justdeedeemusic-live-debonne-vineyards-44,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Debonne Vineyards,2024-08-21,,,COMPLETED,"7840 Doty Rd, Madison, OH 44057","7840 Doty Rd, Madison, OH 44057",JustDeeDeeMusic Live @ Debonné Vineyards,Imported from historical chronological events source row 44.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-23-the-brew-kettle-brunswick-justdeedeemusic-live-the-brew-kettle-brunswick-45,historical-2024-08-23-the-brew-kettle-brunswick-justdeedeemusic-live-the-brew-kettle-brunswick-45,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Brew Kettle Brunswick,2024-08-23,,,COMPLETED,"5288 Center Rd, Brunswick, OH 44212","5288 Center Rd, Brunswick, OH 44212",JustDeeDeeMusic Live @ The Brew Kettle Brunswick,Imported from historical chronological events source row 45.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-30-tavern-of-independence-justdeedeemusic-live-tavern-of-independence-46,historical-2024-08-30-tavern-of-independence-justdeedeemusic-live-tavern-of-independence-46,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Tavern of Independence,2024-08-30,,,COMPLETED,"5530 Brecksville Rd, Independence, OH 44131","5530 Brecksville Rd, Independence, OH 44131",JustDeeDeeMusic Live @ Tavern of Independence,Imported from historical chronological events source row 46.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-08-31-esp-brewing-live-music-with-just-dee-dee-47,historical-2024-08-31-esp-brewing-live-music-with-just-dee-dee-47,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,ESP Brewing,2024-08-31,,,COMPLETED,"8055 Leavitt Road, Amherst, OH, United States, Ohio 44001","8055 Leavitt Road, Amherst, OH, United States, Ohio 44001",Live Music with Just Dee Dee,Imported from historical chronological events source row 47.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-05-new-berlin-brewing-company-live-music-just-dee-dee-music-48,historical-2024-09-05-new-berlin-brewing-company-live-music-just-dee-dee-music-48,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,New Berlin Brewing Company,2024-09-05,,,COMPLETED,"1664 North Main St, North Canton, OH, United States, Ohio 44720","1664 North Main St, North Canton, OH, United States, Ohio 44720",Live Music: Just Dee Dee Music,Imported from historical chronological events source row 48.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-07-main-street-wooster-pavilion-justdeedeemuisc-live-main-street-wooster-pavilion-49,historical-2024-09-07-main-street-wooster-pavilion-justdeedeemuisc-live-main-street-wooster-pavilion-49,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Main Street Wooster (Pavilion),2024-09-07,,,COMPLETED,"NE Quadrant- Intersection of Liberty St. & Market St., Wooster, Ohio 44691","NE Quadrant- Intersection of Liberty St. & Market St., Wooster, Ohio 44691",JustDeeDeeMuisc Live @ Main Street Wooster (Pavilion),Imported from historical chronological events source row 49.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-11-caston-main-brew-yard-justdeedeemusic-live-caston-main-brew-yard-50,historical-2024-09-11-caston-main-brew-yard-justdeedeemusic-live-caston-main-brew-yard-50,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Caston & Main Brew Yard,2024-09-11,,,COMPLETED,"5010 S Main St, Akron, OH 44319","5010 S Main St, Akron, OH 44319",JustDeeDeeMusic Live @ Caston & Main Brew Yard,Imported from historical chronological events source row 50.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-13-the-village-inn-justdeedeemusic-live-the-village-inn-51,historical-2024-09-13-the-village-inn-justdeedeemusic-live-the-village-inn-51,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Village Inn,2024-09-13,,,COMPLETED,"5875 Longacre Ln, Chippewa Lake, OH 44215","5875 Longacre Ln, Chippewa Lake, OH 44215",JustDeeDeeMusic Live @ The Village Inn,Imported from historical chronological events source row 51.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-14-peninsula-coffee-house-market-justdeedeemusic-live-peninsula-coffee-house-market-52,historical-2024-09-14-peninsula-coffee-house-market-justdeedeemusic-live-peninsula-coffee-house-market-52,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Peninsula Coffee House and Market,2024-09-14,,,COMPLETED,"1653 Main St, Peninsula, OH 44264","1653 Main St, Peninsula, OH 44264",JustDeeDeeMusic Live @ Peninsula Coffee House and Market,Imported from historical chronological events source row 52.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-20-bascule-brewery-public-house-justdeedeemuisc-live-bascule-brewery-public-house-53,historical-2024-09-20-bascule-brewery-public-house-justdeedeemuisc-live-bascule-brewery-public-house-53,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Bascule Brewery and Public House,2024-09-20,,,COMPLETED,"1397 Colorado Ave, Lorain, OH 44052","1397 Colorado Ave, Lorain, OH 44052",JustDeeDeeMuisc Live @ Bascule Brewery and Public House,Imported from historical chronological events source row 53.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-22-das-weinhaus-justdeedeemuisc-live-das-weinhaus-54,historical-2024-09-22-das-weinhaus-justdeedeemuisc-live-das-weinhaus-54,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-09-22,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMuisc Live @ Das Weinhaus,Imported from historical chronological events source row 54.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-09-27-maries-restaurant-justdeedeemusic-live-maries-restaurant-55,historical-2024-09-27-maries-restaurant-justdeedeemusic-live-maries-restaurant-55,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Marie's Restaurant,2024-09-27,,,COMPLETED,"130 E Smokerise Dr, Wadsworth, OH 44281","130 E Smokerise Dr, Wadsworth, OH 44281",JustDeeDeeMusic Live @ Marie's Restaurant,Imported from historical chronological events source row 55.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-10-04-hoppy-dude-brews-justdeedeemusic-live-hoppy-dude-brews-56,historical-2024-10-04-hoppy-dude-brews-justdeedeemusic-live-hoppy-dude-brews-56,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Hoppy Dude Brews,2024-10-04,,,COMPLETED,"1369 Ridge Rd, Hinckley, OH 44233","1369 Ridge Rd, Hinckley, OH 44233",JustDeeDeeMusic Live @ Hoppy Dude Brews,Imported from historical chronological events source row 56.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-10-05-the-pint-pie-works-justdeedeemusic-live-the-pint-pie-works-57,historical-2024-10-05-the-pint-pie-works-justdeedeemusic-live-the-pint-pie-works-57,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Pint & Pie Works,2024-10-05,,,COMPLETED,"1925 N Cleveland Massillon Rd, Akron, OH 44333","1925 N Cleveland Massillon Rd, Akron, OH 44333",JustDeeDeeMusic Live @ The Pint & Pie Works,Imported from historical chronological events source row 57.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-10-11-bistro-on-main-justdeedeemusic-live-bistro-on-main-58,historical-2024-10-11-bistro-on-main-justdeedeemusic-live-bistro-on-main-58,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Bistro On Main,2024-10-11,,,COMPLETED,"1313 W Main St, Kent, OH 44240-1939, United States","1313 W Main St, Kent, OH 44240-1939, United States",JustDeeDeeMusic Live @ Bistro On Main,Imported from historical chronological events source row 58.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-10-12-das-weinhaus-justdeedeemusic-live-das-weinhaus-59,historical-2024-10-12-das-weinhaus-justdeedeemusic-live-das-weinhaus-59,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-10-12,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMusic Live @ Das Weinhaus,Imported from historical chronological events source row 59.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-10-12-haymaker-farmers-market-justdeedeemusic-live-haymaker-farmers-market-60,historical-2024-10-12-haymaker-farmers-market-justdeedeemusic-live-haymaker-farmers-market-60,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Haymaker Farmers' Market,2024-10-12,,,COMPLETED,"217 N Mantua St, Kent, OH 44240","217 N Mantua St, Kent, OH 44240",JustDeeDeeMusic Live @ Haymaker Farmers' Market,Imported from historical chronological events source row 60.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-10-19-jonny-js-pub-grill-medina-justdeedeemusic-live-jonny-js-pub-grill-medina-61,historical-2024-10-19-jonny-js-pub-grill-medina-justdeedeemusic-live-jonny-js-pub-grill-medina-61,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Jonny J's Pub & Grill Medina,2024-10-19,,,COMPLETED,"925 N Court St, Medina, OH 44256","925 N Court St, Medina, OH 44256",JustDeeDeeMusic Live @ Jonny J's Pub & Grill Medina,Imported from historical chronological events source row 61.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-10-26-sense-by-the-falls-justdeedeemusic-live-sense-by-the-falls-62,historical-2024-10-26-sense-by-the-falls-justdeedeemusic-live-sense-by-the-falls-62,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Sense By The Falls,2024-10-26,,,COMPLETED,"1749 Front St Unit C, Cuyahoga Falls, OH 44221","1749 Front St Unit C, Cuyahoga Falls, OH 44221",JustDeeDeeMusic Live @ Sense By The Falls,Imported from historical chronological events source row 62.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-11-02-the-market-at-amish-door-village-justdeedeemusic-live-the-market-at-amish-door-village-63,historical-2024-11-02-the-market-at-amish-door-village-justdeedeemusic-live-the-market-at-amish-door-village-63,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Market at Amish Door Village,2024-11-02,,,COMPLETED,"1108 Winesburg St, Wilmot, OH 44689, United States","1108 Winesburg St, Wilmot, OH 44689, United States",JustDeeDeeMusic Live @ The Market at Amish Door Village,Imported from historical chronological events source row 63.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-11-09-the-pint-pie-works-justdeedeemusic-live-the-pint-pie-works-64,historical-2024-11-09-the-pint-pie-works-justdeedeemusic-live-the-pint-pie-works-64,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Pint & Pie Works,2024-11-09,,,COMPLETED,"1925 N Cleveland Massillon Rd, Akron, OH 44333","1925 N Cleveland Massillon Rd, Akron, OH 44333",JustDeeDeeMusic Live @ The Pint & Pie Works,Imported from historical chronological events source row 64.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-11-09-sevilles-christmas-preview-justdeedeemusic-live-sevilles-christmas-preview-65,historical-2024-11-09-sevilles-christmas-preview-justdeedeemusic-live-sevilles-christmas-preview-65,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Seville's Christmas Preview,2024-11-09,,,COMPLETED,"Seville, Ohio","Seville, Ohio",JustDeeDeeMusic Live @ Seville's Christmas Preview,Imported from historical chronological events source row 65.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-11-10-das-weinhaus-justdeedeemusic-live-das-weinhaus-66,historical-2024-11-10-das-weinhaus-justdeedeemusic-live-das-weinhaus-66,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-11-10,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMusic Live @ Das Weinhaus,Imported from historical chronological events source row 66.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-11-20-brighten-brewing-company-justdeedeemusic-live-brighten-brewing-company-67,historical-2024-11-20-brighten-brewing-company-justdeedeemusic-live-brighten-brewing-company-67,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Brighten Brewing Company,2024-11-20,,,COMPLETED,"1374 S Cleve-Mass Rd, Copley, OH 44321","1374 S Cleve-Mass Rd, Copley, OH 44321",JustDeeDeeMusic Live @ Brighten Brewing Company,Imported from historical chronological events source row 67.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-11-22-via-roma-justdeedeemusic-live-via-roma-68,historical-2024-11-22-via-roma-justdeedeemusic-live-via-roma-68,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Via Roma,2024-11-22,,,COMPLETED,"8922 Ridge Rd, North Royalton, OH 44133","8922 Ridge Rd, North Royalton, OH 44133",JustDeeDeeMusic Live @ Via Roma,Imported from historical chronological events source row 68.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-11-29-madison-brewing-company-justdeedeemusic-live-madison-brewing-company-69,historical-2024-11-29-madison-brewing-company-justdeedeemusic-live-madison-brewing-company-69,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Madison Brewing Company,2024-11-29,,,COMPLETED,"70 W Main St, Madison, OH 44057-3126, United States","70 W Main St, Madison, OH 44057-3126, United States",JustDeeDeeMusic Live @ Madison Brewing Company,Imported from historical chronological events source row 69.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-12-06-bummin-beaver-brewery-justdeedeemusic-live-bummin-beaver-brewery-70,historical-2024-12-06-bummin-beaver-brewery-justdeedeemusic-live-bummin-beaver-brewery-70,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Bummin' Beaver Brewery,2024-12-06,,,COMPLETED,"11610 E Washington St, Chagrin Falls, OH 44023","11610 E Washington St, Chagrin Falls, OH 44023",JustDeeDeeMusic Live @ Bummin' Beaver Brewery,Imported from historical chronological events source row 70.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-12-08-das-weinhaus-christmas-party-with-music-by-just-dee-dee-at-das-weinhaus-71,historical-2024-12-08-das-weinhaus-christmas-party-with-music-by-just-dee-dee-at-das-weinhaus-71,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2024-12-08,,,COMPLETED,"3232 Erhart Road, Litchfield, OH, United States, Ohio 44253","3232 Erhart Road, Litchfield, OH, United States, Ohio 44253",Christmas Party with music by Just Dee Dee at Das Weinhaus,Imported from historical chronological events source row 71.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-12-13-sense-by-the-falls-justdeedeemusic-live-sense-by-the-falls-72,historical-2024-12-13-sense-by-the-falls-justdeedeemusic-live-sense-by-the-falls-72,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Sense By The Falls,2024-12-13,,,COMPLETED,"1749 Front St Unit C, Cuyahoga Falls, OH 44221","1749 Front St Unit C, Cuyahoga Falls, OH 44221",JustDeeDeeMusic Live @ Sense By The Falls,Imported from historical chronological events source row 72.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2024-12-14-the-brew-kettle-amherst-justdeedeemusic-live-the-brew-kettle-amherst-73,historical-2024-12-14-the-brew-kettle-amherst-justdeedeemusic-live-the-brew-kettle-amherst-73,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,The Brew Kettle Amherst,2024-12-14,,,COMPLETED,"300 Church St, Amherst, OH 44001-2204, United States","300 Church St, Amherst, OH 44001-2204, United States",JustDeeDeeMusic Live @ The Brew Kettle Amherst,Imported from historical chronological events source row 73.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2025-01-10-esp-brewing-live-music-with-just-dee-dee-74,historical-2025-01-10-esp-brewing-live-music-with-just-dee-dee-74,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,ESP Brewing,2025-01-10,,,COMPLETED,"8055 Leavitt Road, Amherst, OH, United States, Ohio 44001","8055 Leavitt Road, Amherst, OH, United States, Ohio 44001",Live Music with Just Dee Dee,Imported from historical chronological events source row 74.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2025-01-11-hallidays-winery-justdeedeemusic-live-hallidays-winery-75,historical-2025-01-11-hallidays-winery-justdeedeemusic-live-hallidays-winery-75,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Hallidays Winery,2025-01-11,,,COMPLETED,"2400 NE River Rd, Lake Milton, OH 44429","2400 NE River Rd, Lake Milton, OH 44429",JustDeeDeeMusic Live @ Hallidays Winery,Imported from historical chronological events source row 75.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2025-01-17-via-roma-justdeedeemusic-live-via-roma-76,historical-2025-01-17-via-roma-justdeedeemusic-live-via-roma-76,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Via Roma,2025-01-17,,,COMPLETED,"8922 Ridge Rd, North Royalton, OH 44133","8922 Ridge Rd, North Royalton, OH 44133",JustDeeDeeMusic Live @ Via Roma,Imported from historical chronological events source row 76.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2025-01-19-das-weinhaus-justdeedeemusic-open-mic-das-weinhaus-77,historical-2025-01-19-das-weinhaus-justdeedeemusic-open-mic-das-weinhaus-77,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Das Weinhaus,2025-01-19,,,COMPLETED,"3232 Erhart Rd, Litchfield, OH 44253","3232 Erhart Rd, Litchfield, OH 44253",JustDeeDeeMusic Open Mic @ Das Weinhaus,Imported from historical chronological events source row 77.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
historical-2025-01-24-via-roma-justdeedeemusic-live-via-roma-78,historical-2025-01-24-via-roma-justdeedeemusic-live-via-roma-78,justdeedeemusic-chronological-events-v2,JustDeeDeeMusic Chronological Events V2,,Via Roma,2025-01-24,,,COMPLETED,"8922 Ridge Rd, North Royalton, OH 44133","8922 Ridge Rd, North Royalton, OH 44133",JustDeeDeeMusic Live @ Via Roma,Imported from historical chronological events source row 78.,,TRUE,data/staged/JustDeeDeeMusic Chronological Events V2.csv,2026-05-07T14:04:15.615Z,2026-05-07T14:04:15.615Z
